trip_id,vehicle_id,driver_id,route_id,start_time,end_time,distance_km,trip_status,average_speed_kmph,weather_id
T03160,V0048,D0410,R044,2025-01-26T05:59:00,2025-01-26T08:17:00,70,Completed,30.4,W20250126
T03161,V0493,D0066,R077,2025-06-23T06:07:00,2025-06-23T11:03:00,85,Cancelled,17.2,W20250623
T03162,V0024,D0398,R003,2025-08-23T12:27:00,2025-08-23T15:29:00,85,Completed,28.0,W20250823
T03163,V0420,D0539,R048,2025-06-28T16:34:00,2025-06-28T18:26:00,75,Cancelled,40.2,W20250628
T03164,V0240,D0296,R080,2025-07-31T08:00:00,2025-07-31T09:24:00,75,Completed,53.6,W20250731
T03165,V0294,D0699,R089,2025-02-27T17:36:00,2025-02-27T19:12:00,85,Cancelled,53.1,W20250227
T03166,V0498,D0567,R005,2025-03-11T22:36:00,2025-03-12T00:16:00,65,Completed,39.0,W20250311
T03167,V0471,D0292,R044,2025-06-22T13:02:00,2025-06-22T15:28:00,70,Cancelled,28.8,W20250622
T03168,V0414,D0600,R068,2025-12-13T05:37:00,2025-12-13T10:03:00,95,Completed,21.4,W20251213
T03169,V0206,D0593,R074,2025-09-21T06:37:00,2025-09-21T10:50:00,95,Completed,22.5,W20250921
T03170,V0453,D0293,R065,2025-10-18T01:34:00,2025-10-18T03:14:00,70,Completed,42.0,W20251018
T03171,V0420,D0288,R057,2025-06-12T01:13:00,2025-06-12T05:44:00,75,Completed,16.6,W20250612
T03172,V0464,D0065,R042,2025-02-23T23:21:00,2025-02-24T03:36:00,75,Completed,17.6,W20250223
T03173,V0357,D0536,R063,2025-05-27T18:48:00,2025-05-27T19:45:00,75,Cancelled,78.9,W20250527
T03174,V0081,D0174,R060,2025-11-09T05:29:00,2025-11-09T09:04:00,85,Completed,23.7,W20251109
T03175,V0177,D0087,R100,2025-06-18T02:56:00,2025-06-18T03:48:00,75,Completed,86.5,W20250618
T03176,V0120,D0210,R018,2025-08-15T21:57:00,2025-08-16T02:23:00,85,Completed,19.2,W20250815
T03177,V0129,D0547,R003,2025-06-08T15:31:00,2025-06-08T18:48:00,85,Cancelled,25.9,W20250608
T03178,V0009,D0625,R076,2025-03-15T11:48:00,2025-03-15T16:46:00,95,Completed,19.1,W20250315
T03179,V0411,D0426,R093,2025-09-30T08:41:00,2025-09-30T13:19:00,65,Cancelled,14.0,W20250930
T03180,V0279,D0571,R057,2025-08-11T18:04:00,2025-08-11T21:27:00,75,Completed,22.2,W20250811
T03181,V0382,D0514,R077,2025-03-09T13:42:00,2025-03-09T16:48:00,85,Cancelled,27.4,W20250309
T03182,V0010,D0165,R093,2025-02-22T09:17:00,2025-02-22T13:44:00,65,Completed,14.6,W20250222
T03183,V0089,D0107,R009,2025-03-19T00:42:00,2025-03-19T04:37:00,65,Completed,16.6,W20250319
T03184,V0045,D0374,R025,2025-04-18T06:01:00,2025-04-18T08:20:00,75,Completed,32.4,W20250418
T03185,V0293,D0353,R094,2025-02-05T22:10:00,2025-02-06T02:18:00,70,Completed,16.9,W20250205
T03186,V0493,D0011,R062,2025-11-02T01:29:00,2025-11-02T05:39:00,70,Completed,16.8,W20251102
T03187,V0457,D0081,R098,2025-06-10T07:00:00,2025-06-10T10:23:00,75,Completed,22.2,W20250610
T03188,V0424,D0583,R080,2025-01-27T08:14:00,2025-01-27T12:57:00,75,Completed,15.9,W20250127
T03189,V0348,D0379,R087,2025-04-14T21:46:00,2025-04-14T23:18:00,55,Cancelled,35.9,W20250414
T03190,V0318,D0542,R006,2025-12-08T09:53:00,2025-12-08T11:03:00,95,Cancelled,81.4,W20251208
T03191,V0122,D0131,R022,2025-11-14T18:27:00,2025-11-14T20:32:00,70,Cancelled,33.6,W20251114
T03192,V0133,D0568,R013,2025-01-03T19:49:00,2025-01-03T22:09:00,65,Completed,27.9,W20250103
T03193,V0063,D0056,R092,2025-08-13T01:33:00,2025-08-13T02:55:00,70,Completed,51.2,W20250813
T03194,V0420,D0696,R017,2025-12-29T00:39:00,2025-12-29T01:28:00,95,Completed,116.3,W20251229
T03195,V0286,D0417,R074,2025-03-30T15:35:00,2025-03-30T19:02:00,95,Cancelled,27.5,W20250330
T03196,V0434,D0358,R057,2025-05-22T02:02:00,2025-05-22T02:59:00,75,Cancelled,78.9,W20250522
T03197,V0030,D0256,R092,2025-04-12T12:34:00,2025-04-12T17:09:00,70,Completed,15.3,W20250412
T03198,V0371,D0353,R061,2025-01-03T20:08:00,2025-01-03T21:48:00,75,Completed,45.0,W20250103
T03199,V0459,D0218,R044,2025-03-03T19:13:00,2025-03-04T00:10:00,70,Completed,14.1,W20250303
T03200,V0372,D0540,R073,2025-06-12T18:49:00,2025-06-12T20:33:00,85,Completed,49.0,W20250612
T03201,V0096,D0445,R009,2025-09-05T06:27:00,2025-09-05T08:46:00,65,Cancelled,28.1,W20250905
T03202,V0270,D0661,R019,2025-01-11T05:57:00,2025-01-11T08:26:00,55,Cancelled,22.1,W20250111
T03203,V0130,D0522,R082,2025-06-29T11:55:00,2025-06-29T12:59:00,75,Completed,70.3,W20250629
T03204,V0177,D0504,R013,2025-11-22T21:56:00,2025-11-23T01:47:00,65,Completed,16.9,W20251122
T03205,V0155,D0632,R066,2025-06-23T23:52:00,2025-06-24T03:40:00,85,Completed,22.4,W20250623
T03206,V0196,D0697,R096,2025-05-19T12:03:00,2025-05-19T15:09:00,95,Cancelled,30.6,W20250519
T03207,V0029,D0643,R027,2025-06-21T04:24:00,2025-06-21T06:39:00,85,Cancelled,37.8,W20250621
T03208,V0246,D0096,R050,2025-05-16T11:43:00,2025-05-16T15:54:00,95,Completed,22.7,W20250516
T03209,V0312,D0237,R095,2025-01-11T10:04:00,2025-01-11T13:11:00,85,Cancelled,27.3,W20250111
T03210,V0080,D0410,R009,2025-04-20T00:32:00,2025-04-20T02:55:00,65,Completed,27.3,W20250420
T03211,V0358,D0166,R081,2025-05-24T03:51:00,2025-05-24T08:06:00,55,Completed,12.9,W20250524
T03212,V0481,D0072,R073,2025-08-17T10:18:00,2025-08-17T11:11:00,85,Completed,96.2,W20250817
T03213,V0234,D0657,R043,2025-05-28T05:05:00,2025-05-28T08:56:00,65,Completed,16.9,W20250528
T03214,V0094,D0654,R060,2025-09-19T09:14:00,2025-09-19T10:48:00,85,Completed,54.3,W20250919
T03215,V0359,D0248,R068,2025-08-26T16:52:00,2025-08-26T20:59:00,95,Completed,23.1,W20250826
T03216,V0449,D0678,R001,2025-03-22T20:43:00,2025-03-22T23:30:00,85,Completed,30.5,W20250322
T03217,V0139,D0176,R012,2025-09-27T23:25:00,2025-09-28T02:46:00,95,Completed,28.4,W20250927
T03218,V0335,D0121,R015,2025-03-17T18:34:00,2025-03-17T21:15:00,75,Completed,28.0,W20250317
T03219,V0403,D0332,R083,2025-10-05T14:18:00,2025-10-05T16:22:00,75,Completed,36.3,W20251005
T03220,V0125,D0554,R051,2025-11-09T10:39:00,2025-11-09T11:37:00,70,Completed,72.4,W20251109
T03221,V0123,D0235,R012,2025-11-28T23:00:00,2025-11-29T00:56:00,95,Cancelled,49.1,W20251128
T03222,V0198,D0370,R075,2025-05-21T21:14:00,2025-05-22T00:54:00,85,Completed,23.2,W20250521
T03223,V0077,D0273,R023,2025-02-19T17:25:00,2025-02-19T21:45:00,95,Completed,21.9,W20250219
T03224,V0250,D0107,R013,2025-04-06T16:26:00,2025-04-06T20:37:00,65,Completed,15.5,W20250406
T03225,V0179,D0121,R016,2025-09-05T19:12:00,2025-09-05T21:25:00,65,Completed,29.3,W20250905
T03226,V0011,D0115,R034,2025-12-01T12:00:00,2025-12-01T13:22:00,70,Completed,51.2,W20251201
T03227,V0037,D0409,R093,2025-02-25T11:02:00,2025-02-25T13:52:00,65,Cancelled,22.9,W20250225
T03228,V0024,D0129,R049,2025-05-29T14:03:00,2025-05-29T16:36:00,85,Completed,33.3,W20250529
T03229,V0170,D0558,R073,2025-04-18T21:00:00,2025-04-19T01:35:00,85,Cancelled,18.5,W20250418
T03230,V0493,D0023,R018,2025-03-09T04:30:00,2025-03-09T05:43:00,85,Completed,69.9,W20250309
T03231,V0004,D0143,R073,2025-07-23T16:19:00,2025-07-23T21:07:00,85,Completed,17.7,W20250723
T03232,V0115,D0681,R078,2025-02-08T03:44:00,2025-02-08T05:04:00,75,Completed,56.2,W20250208
T03233,V0302,D0379,R028,2025-04-11T02:38:00,2025-04-11T06:07:00,85,Cancelled,24.4,W20250411
T03234,V0021,D0159,R042,2025-10-22T04:14:00,2025-10-22T05:59:00,75,Completed,42.9,W20251022
T03235,V0051,D0192,R027,2025-08-21T20:35:00,2025-08-21T22:30:00,85,Completed,44.3,W20250821
T03236,V0423,D0346,R097,2025-09-02T17:13:00,2025-09-02T19:11:00,65,Completed,33.1,W20250902
T03237,V0078,D0163,R003,2025-01-29T03:19:00,2025-01-29T07:46:00,85,Completed,19.1,W20250129
T03238,V0395,D0637,R053,2025-05-12T19:54:00,2025-05-12T22:29:00,55,Completed,21.3,W20250512
T03239,V0206,D0645,R087,2025-11-04T23:08:00,2025-11-05T00:24:00,55,Completed,43.4,W20251104
T03240,V0220,D0036,R089,2025-02-05T04:33:00,2025-02-05T07:46:00,85,Completed,26.4,W20250205
T03241,V0236,D0148,R093,2025-04-10T23:06:00,2025-04-11T01:40:00,65,Completed,25.3,W20250410
T03242,V0017,D0205,R040,2025-03-27T21:52:00,2025-03-27T23:49:00,95,Completed,48.7,W20250327
T03243,V0283,D0276,R006,2025-02-24T16:11:00,2025-02-24T18:12:00,95,Completed,47.1,W20250224
T03244,V0285,D0236,R055,2025-04-26T19:44:00,2025-04-26T21:20:00,55,Completed,34.4,W20250426
T03245,V0388,D0610,R038,2025-05-30T13:19:00,2025-05-30T14:51:00,95,Completed,62.0,W20250530
T03246,V0141,D0010,R090,2025-07-01T16:51:00,2025-07-01T21:38:00,85,Completed,17.8,W20250701
T03247,V0151,D0341,R044,2025-07-23T01:06:00,2025-07-23T02:17:00,70,Cancelled,59.2,W20250723
T03248,V0483,D0302,R059,2025-06-12T11:50:00,2025-06-12T14:24:00,75,Completed,29.2,W20250612
T03249,V0353,D0412,R064,2025-05-10T00:09:00,2025-05-10T04:02:00,75,Completed,19.3,W20250510
T03250,V0023,D0530,R048,2025-10-30T20:02:00,2025-10-30T21:42:00,75,Completed,45.0,W20251030
T03251,V0088,D0036,R021,2025-04-19T08:02:00,2025-04-19T13:02:00,75,Completed,15.0,W20250419
T03252,V0425,D0607,R075,2025-09-30T13:48:00,2025-09-30T15:01:00,85,Completed,69.9,W20250930
T03253,V0173,D0315,R054,2025-08-10T09:38:00,2025-08-10T12:06:00,95,Cancelled,38.5,W20250810
T03254,V0114,D0216,R004,2025-03-01T22:47:00,2025-03-02T02:47:00,65,Completed,16.2,W20250301
T03255,V0485,D0202,R005,2025-10-09T07:22:00,2025-10-09T12:18:00,65,Completed,13.2,W20251009
T03256,V0068,D0017,R044,2025-02-28T17:17:00,2025-02-28T19:20:00,70,Completed,34.1,W20250228
T03257,V0112,D0598,R091,2025-05-02T03:51:00,2025-05-02T05:29:00,70,Completed,42.9,W20250502
T03258,V0478,D0091,R092,2025-02-28T03:55:00,2025-02-28T07:03:00,70,Cancelled,22.3,W20250228
T03259,V0009,D0107,R068,2025-12-28T02:21:00,2025-12-28T06:27:00,95,Completed,23.2,W20251228
T03260,V0059,D0232,R006,2025-08-23T21:14:00,2025-08-24T00:43:00,95,Completed,27.3,W20250823
T03261,V0381,D0076,R087,2025-02-20T16:18:00,2025-02-20T19:04:00,55,Completed,19.9,W20250220
T03262,V0092,D0164,R091,2025-12-28T05:15:00,2025-12-28T07:53:00,70,Completed,26.6,W20251228
T03263,V0296,D0523,R036,2025-05-06T13:46:00,2025-05-06T17:34:00,75,Cancelled,19.7,W20250506
T03264,V0042,D0113,R096,2025-12-13T05:33:00,2025-12-13T07:45:00,95,Completed,43.2,W20251213
T03265,V0426,D0513,R019,2025-11-16T21:22:00,2025-11-16T22:52:00,55,Completed,36.7,W20251116
T03266,V0185,D0231,R082,2025-01-26T22:11:00,2025-01-26T23:31:00,75,Completed,56.2,W20250126
T03267,V0025,D0308,R018,2025-04-05T13:08:00,2025-04-05T16:41:00,85,Completed,23.9,W20250405
T03268,V0248,D0644,R077,2025-02-11T15:41:00,2025-02-11T17:38:00,85,Cancelled,43.6,W20250211
T03269,V0199,D0643,R005,2025-04-10T11:03:00,2025-04-10T14:27:00,65,Completed,19.1,W20250410
T03270,V0351,D0479,R095,2025-05-23T21:58:00,2025-05-24T02:14:00,85,Completed,19.9,W20250523
T03271,V0109,D0517,R075,2025-10-03T11:47:00,2025-10-03T13:27:00,85,Completed,51.0,W20251003
T03272,V0058,D0112,R019,2025-07-12T09:11:00,2025-07-12T13:29:00,55,Completed,12.8,W20250712
T03273,V0035,D0654,R016,2025-04-12T10:25:00,2025-04-12T11:29:00,65,Cancelled,60.9,W20250412
T03274,V0483,D0625,R086,2025-08-18T14:06:00,2025-08-18T16:55:00,65,Completed,23.1,W20250818
T03275,V0159,D0505,R083,2025-05-29T01:33:00,2025-05-29T04:14:00,75,Completed,28.0,W20250529
T03276,V0395,D0156,R086,2025-01-15T22:57:00,2025-01-16T02:07:00,65,Completed,20.5,W20250115
T03277,V0354,D0183,R040,2025-02-28T07:54:00,2025-02-28T11:44:00,95,Completed,24.8,W20250228
T03278,V0382,D0493,R041,2025-11-08T05:39:00,2025-11-08T09:31:00,65,Completed,16.8,W20251108
T03279,V0103,D0565,R033,2025-11-12T01:06:00,2025-11-12T03:39:00,85,Completed,33.3,W20251112
T03280,V0289,D0167,R022,2025-08-06T05:19:00,2025-08-06T07:54:00,70,Completed,27.1,W20250806
T03281,V0032,D0001,R025,2025-07-13T23:43:00,2025-07-14T04:08:00,75,Cancelled,17.0,W20250713
T03282,V0118,D0408,R058,2025-02-15T00:05:00,2025-02-15T04:58:00,95,Completed,19.5,W20250215
T03283,V0406,D0407,R075,2025-12-08T15:38:00,2025-12-08T18:25:00,85,Cancelled,30.5,W20251208
T03284,V0002,D0652,R003,2025-11-05T09:55:00,2025-11-05T12:52:00,85,Cancelled,28.8,W20251105
T03285,V0396,D0086,R047,2025-05-26T18:30:00,2025-05-26T22:48:00,55,Completed,12.8,W20250526
T03286,V0466,D0164,R073,2025-10-07T17:42:00,2025-10-07T19:14:00,85,Cancelled,55.4,W20251007
T03287,V0002,D0514,R069,2025-04-20T19:07:00,2025-04-20T22:11:00,70,Completed,22.8,W20250420
T03288,V0374,D0110,R052,2025-12-30T18:40:00,2025-12-30T20:03:00,65,Completed,47.0,W20251230
T03289,V0452,D0018,R004,2025-03-03T07:41:00,2025-03-03T11:03:00,65,Completed,19.3,W20250303
T03290,V0213,D0194,R030,2025-06-21T07:03:00,2025-06-21T09:40:00,65,Completed,24.8,W20250621
T03291,V0288,D0471,R061,2025-04-20T22:55:00,2025-04-21T03:47:00,75,Completed,15.4,W20250420
T03292,V0204,D0539,R082,2025-02-26T11:53:00,2025-02-26T14:05:00,75,Cancelled,34.1,W20250226
T03293,V0105,D0350,R039,2025-11-21T05:23:00,2025-11-21T08:16:00,55,Completed,19.1,W20251121
T03294,V0323,D0027,R077,2025-02-25T01:32:00,2025-02-25T03:19:00,85,Cancelled,47.7,W20250225
T03295,V0155,D0281,R083,2025-02-08T01:30:00,2025-02-08T05:19:00,75,Completed,19.7,W20250208
T03296,V0076,D0179,R019,2025-10-17T02:29:00,2025-10-17T06:00:00,55,Cancelled,15.6,W20251017
T03297,V0205,D0012,R058,2025-07-31T16:59:00,2025-07-31T21:41:00,95,Completed,20.2,W20250731
T03298,V0019,D0364,R097,2025-01-23T16:32:00,2025-01-23T17:56:00,65,Completed,46.4,W20250123
T03299,V0260,D0562,R035,2025-12-26T15:06:00,2025-12-26T17:31:00,95,Completed,39.3,W20251226
T03300,V0417,D0509,R007,2025-09-05T08:16:00,2025-09-05T10:36:00,70,Completed,30.0,W20250905
T03301,V0006,D0571,R100,2025-12-25T19:23:00,2025-12-26T00:15:00,75,Completed,15.4,W20251225
T03302,V0395,D0244,R081,2025-09-08T22:46:00,2025-09-09T03:17:00,55,Completed,12.2,W20250908
T03303,V0386,D0614,R084,2025-11-06T08:59:00,2025-11-06T10:21:00,85,Cancelled,62.2,W20251106
T03304,V0053,D0584,R090,2025-02-27T19:31:00,2025-02-27T22:46:00,85,Completed,26.2,W20250227
T03305,V0288,D0294,R025,2025-08-18T01:40:00,2025-08-18T06:21:00,75,Cancelled,16.0,W20250818
T03306,V0402,D0151,R023,2025-03-30T22:42:00,2025-03-31T02:46:00,95,Cancelled,23.4,W20250330
T03307,V0487,D0140,R084,2025-01-20T23:49:00,2025-01-21T03:12:00,85,Completed,25.1,W20250120
T03308,V0102,D0664,R063,2025-10-16T01:41:00,2025-10-16T05:16:00,75,Completed,20.9,W20251016
T03309,V0129,D0268,R091,2025-11-07T15:59:00,2025-11-07T17:36:00,70,Cancelled,43.3,W20251107
T03310,V0229,D0351,R071,2025-01-04T08:29:00,2025-01-04T12:25:00,95,Cancelled,24.2,W20250104
T03311,V0314,D0364,R019,2025-08-02T04:07:00,2025-08-02T08:33:00,55,Cancelled,12.4,W20250802
T03312,V0001,D0532,R090,2025-05-23T09:01:00,2025-05-23T12:43:00,85,Completed,23.0,W20250523
T03313,V0269,D0236,R054,2025-01-31T15:18:00,2025-01-31T16:04:00,95,Completed,123.9,W20250131
T03314,V0349,D0483,R003,2025-07-31T10:40:00,2025-07-31T13:52:00,85,Completed,26.6,W20250731
T03315,V0003,D0682,R058,2025-10-01T15:43:00,2025-10-01T20:17:00,95,Cancelled,20.8,W20251001
T03316,V0206,D0548,R086,2025-10-09T15:31:00,2025-10-09T20:19:00,65,Completed,13.5,W20251009
T03317,V0338,D0534,R048,2025-10-16T01:30:00,2025-10-16T04:30:00,75,Completed,25.0,W20251016
T03318,V0433,D0299,R046,2025-10-26T05:12:00,2025-10-26T07:55:00,70,Completed,25.8,W20251026
T03319,V0141,D0513,R099,2025-03-09T21:20:00,2025-03-10T00:30:00,55,Completed,17.4,W20250309
T03320,V0236,D0551,R031,2025-12-23T11:09:00,2025-12-23T13:42:00,65,Cancelled,25.5,W20251223
T03321,V0144,D0628,R010,2025-01-23T05:20:00,2025-01-23T08:08:00,75,Completed,26.8,W20250123
T03322,V0460,D0693,R054,2025-01-05T05:01:00,2025-01-05T08:45:00,95,Completed,25.4,W20250105
T03323,V0497,D0335,R014,2025-06-12T21:43:00,2025-06-13T02:42:00,55,Completed,11.0,W20250612
T03324,V0490,D0224,R032,2025-09-01T11:01:00,2025-09-01T12:40:00,75,Completed,45.5,W20250901
T03325,V0403,D0691,R087,2025-12-29T01:02:00,2025-12-29T02:15:00,55,Completed,45.2,W20251229
T03326,V0074,D0081,R014,2025-03-15T10:04:00,2025-03-15T13:35:00,55,Cancelled,15.6,W20250315
T03327,V0392,D0169,R062,2025-08-29T00:06:00,2025-08-29T04:16:00,70,Completed,16.8,W20250829
T03328,V0078,D0501,R040,2025-05-03T22:32:00,2025-05-04T00:49:00,95,Cancelled,41.6,W20250503
T03329,V0358,D0587,R075,2025-03-31T17:30:00,2025-03-31T18:18:00,85,Cancelled,106.2,W20250331
T03330,V0354,D0686,R054,2025-01-24T07:31:00,2025-01-24T08:54:00,95,Completed,68.7,W20250124
T03331,V0070,D0266,R054,2025-01-02T04:16:00,2025-01-02T07:34:00,95,Completed,28.8,W20250102
T03332,V0135,D0682,R076,2025-06-13T17:13:00,2025-06-13T20:46:00,95,Completed,26.8,W20250613
T03333,V0142,D0044,R045,2025-10-16T02:00:00,2025-10-16T04:23:00,70,Completed,29.4,W20251016
T03334,V0019,D0262,R006,2025-01-20T20:51:00,2025-01-21T00:19:00,95,Completed,27.4,W20250120
T03335,V0056,D0132,R033,2025-08-26T13:17:00,2025-08-26T16:06:00,85,Completed,30.2,W20250826
T03336,V0479,D0066,R088,2025-07-09T22:42:00,2025-07-10T02:06:00,95,Cancelled,27.9,W20250709
T03337,V0422,D0198,R041,2025-04-01T14:58:00,2025-04-01T17:41:00,65,Completed,23.9,W20250401
T03338,V0017,D0148,R014,2025-03-10T01:30:00,2025-03-10T03:21:00,55,Cancelled,29.7,W20250310
T03339,V0136,D0009,R082,2025-06-22T19:39:00,2025-06-22T23:45:00,75,Completed,18.3,W20250622
T03340,V0027,D0372,R033,2025-11-30T10:35:00,2025-11-30T12:35:00,85,Completed,42.5,W20251130
T03341,V0152,D0054,R059,2025-03-21T12:12:00,2025-03-21T16:09:00,75,Completed,19.0,W20250321
T03342,V0463,D0575,R052,2025-03-22T09:28:00,2025-03-22T14:17:00,65,Completed,13.5,W20250322
T03343,V0407,D0343,R011,2025-02-10T19:14:00,2025-02-10T23:38:00,85,Completed,19.3,W20250210
T03344,V0393,D0290,R017,2025-02-12T06:07:00,2025-02-12T08:49:00,95,Completed,35.2,W20250212
T03345,V0278,D0209,R005,2025-07-27T11:25:00,2025-07-27T15:50:00,65,Completed,14.7,W20250727
T03346,V0299,D0492,R018,2025-03-28T20:37:00,2025-03-29T00:17:00,85,Completed,23.2,W20250328
T03347,V0323,D0141,R045,2025-01-04T21:03:00,2025-01-04T22:45:00,70,Completed,41.2,W20250104
T03348,V0291,D0136,R045,2025-01-05T20:53:00,2025-01-05T23:14:00,70,Completed,29.8,W20250105
T03349,V0222,D0577,R008,2025-10-14T16:26:00,2025-10-14T21:25:00,75,Completed,15.1,W20251014
T03350,V0260,D0358,R069,2025-09-06T11:46:00,2025-09-06T16:02:00,70,Cancelled,16.4,W20250906
T03351,V0355,D0535,R011,2025-03-28T22:12:00,2025-03-29T02:20:00,85,Completed,20.6,W20250328
T03352,V0403,D0032,R086,2025-07-08T02:24:00,2025-07-08T04:40:00,65,Cancelled,28.7,W20250708
T03353,V0316,D0141,R051,2025-07-22T05:06:00,2025-07-22T06:35:00,70,Cancelled,47.2,W20250722
T03354,V0121,D0218,R031,2025-01-31T19:45:00,2025-02-01T00:37:00,65,Completed,13.4,W20250131
T03355,V0036,D0490,R081,2025-09-05T13:22:00,2025-09-05T14:55:00,55,Completed,35.5,W20250905
T03356,V0364,D0245,R024,2025-11-16T19:20:00,2025-11-17T00:08:00,55,Completed,11.5,W20251116
T03357,V0307,D0372,R057,2025-07-05T14:35:00,2025-07-05T18:25:00,75,Completed,19.6,W20250705
T03358,V0132,D0032,R086,2025-02-11T02:59:00,2025-02-11T05:39:00,65,Completed,24.4,W20250211
T03359,V0138,D0695,R005,2025-05-02T10:46:00,2025-05-02T12:38:00,65,Completed,34.8,W20250502
T03360,V0223,D0514,R016,2025-11-08T06:30:00,2025-11-08T11:00:00,65,Completed,14.4,W20251108
T03361,V0051,D0370,R019,2025-07-15T12:14:00,2025-07-15T13:48:00,55,Cancelled,35.1,W20250715
T03362,V0366,D0413,R060,2025-03-18T08:22:00,2025-03-18T09:38:00,85,Completed,67.1,W20250318
T03363,V0478,D0126,R025,2025-04-06T09:14:00,2025-04-06T12:21:00,75,Completed,24.1,W20250406
T03364,V0434,D0055,R041,2025-06-16T10:03:00,2025-06-16T14:59:00,65,Completed,13.2,W20250616
T03365,V0403,D0301,R019,2025-04-30T02:01:00,2025-04-30T02:57:00,55,Completed,58.9,W20250430
T03366,V0329,D0023,R034,2025-04-17T03:44:00,2025-04-17T05:01:00,70,Completed,54.5,W20250417
T03367,V0308,D0651,R099,2025-08-22T23:57:00,2025-08-23T03:30:00,55,Completed,15.5,W20250822
T03368,V0001,D0644,R066,2025-04-25T12:11:00,2025-04-25T15:24:00,85,Cancelled,26.4,W20250425
T03369,V0363,D0118,R086,2025-09-06T00:49:00,2025-09-06T03:57:00,65,Completed,20.7,W20250906
T03370,V0187,D0555,R014,2025-08-18T16:58:00,2025-08-18T17:58:00,55,Completed,55.0,W20250818
T03371,V0349,D0577,R047,2025-02-21T17:00:00,2025-02-21T20:07:00,55,Completed,17.6,W20250221
T03372,V0367,D0514,R036,2025-05-14T14:22:00,2025-05-14T18:23:00,75,Cancelled,18.7,W20250514
T03373,V0195,D0463,R043,2025-05-06T03:03:00,2025-05-06T04:25:00,65,Completed,47.6,W20250506
T03374,V0133,D0596,R014,2025-04-02T14:26:00,2025-04-02T16:06:00,55,Completed,33.0,W20250402
T03375,V0013,D0635,R010,2025-10-16T14:02:00,2025-10-16T15:30:00,75,Completed,51.1,W20251016
T03376,V0500,D0182,R034,2025-11-27T09:12:00,2025-11-27T11:49:00,70,Completed,26.8,W20251127
T03377,V0029,D0574,R081,2025-03-04T03:45:00,2025-03-04T04:55:00,55,Cancelled,47.1,W20250304
T03378,V0165,D0066,R087,2025-08-11T09:51:00,2025-08-11T11:36:00,55,Completed,31.4,W20250811
T03379,V0054,D0016,R074,2025-10-22T08:55:00,2025-10-22T10:20:00,95,Completed,67.1,W20251022
T03380,V0303,D0182,R095,2025-09-18T20:24:00,2025-09-18T21:33:00,85,Completed,73.9,W20250918
T03381,V0384,D0151,R006,2025-04-15T07:00:00,2025-04-15T09:45:00,95,Completed,34.5,W20250415
T03382,V0200,D0692,R070,2025-11-25T09:48:00,2025-11-25T12:36:00,55,Completed,19.6,W20251125
T03383,V0017,D0097,R031,2025-07-19T12:57:00,2025-07-19T16:40:00,65,Completed,17.5,W20250719
T03384,V0202,D0036,R060,2025-12-03T02:25:00,2025-12-03T05:24:00,85,Completed,28.5,W20251203
T03385,V0377,D0082,R015,2025-09-03T17:12:00,2025-09-03T19:01:00,75,Completed,41.3,W20250903
T03386,V0495,D0543,R086,2025-11-01T08:41:00,2025-11-01T11:53:00,65,Completed,20.3,W20251101
T03387,V0303,D0604,R091,2025-12-18T15:25:00,2025-12-18T18:45:00,70,Completed,21.0,W20251218
T03388,V0152,D0241,R058,2025-03-25T07:22:00,2025-03-25T11:41:00,95,Completed,22.0,W20250325
T03389,V0016,D0689,R094,2025-04-02T22:57:00,2025-04-03T01:14:00,70,Completed,30.7,W20250402
T03390,V0302,D0257,R088,2025-09-23T00:08:00,2025-09-23T02:27:00,95,Completed,41.0,W20250923
T03391,V0037,D0429,R088,2025-02-16T13:10:00,2025-02-16T15:32:00,95,Completed,40.1,W20250216
T03392,V0100,D0530,R004,2025-03-25T15:35:00,2025-03-25T17:44:00,65,Cancelled,30.2,W20250325
T03393,V0159,D0590,R036,2025-07-21T18:22:00,2025-07-21T21:43:00,75,Completed,22.4,W20250721
T03394,V0302,D0065,R042,2025-05-10T08:53:00,2025-05-10T11:33:00,75,Completed,28.1,W20250510
T03395,V0156,D0310,R069,2025-02-14T02:44:00,2025-02-14T05:08:00,70,Completed,29.2,W20250214
T03396,V0374,D0287,R070,2025-09-07T16:15:00,2025-09-07T20:32:00,55,Completed,12.8,W20250907
T03397,V0398,D0469,R045,2025-01-12T12:21:00,2025-01-12T15:05:00,70,Completed,25.6,W20250112
